Name,STCC,group
"ENGINE PARTS, AUTO, N.E.C., IRON OR STEEL",3714492,AUTOMOTIVE
"COMPRESSORS, AIR, FREIGHTAUTOMOBILE AIR BRAKE SYSTEM, IRON OR STEEL",3714512,AUTOMOTIVE
"BRAKE DRUMS, AUTO, WITH- OUT ATTACHMENTS, FINISHED",3714515,AUTOMOTIVE
"DRUMS, AUTOMOBILE BRAKE, WITHOUT ATTACHMENTS, CASTIRON, UNFINISHED",3714519,AUTOMOTIVE
"BRAKE DRUMS OR DISCS, AUTO, WITHOUT ATTACH- MENTS, UNFINISHED",3714520,AUTOMOTIVE
"BRAKE BLOCKS OR LININGS, SINTERED IRON",3714525,AUTOMOTIVE
"BRAKES, BRAKE SHOES OR DISC BRAKE PADS, VEHICLE WHEEL, LINED",3714530,AUTOMOTIVE
"ADJUSTER, SLACK, WHEEL AIR BRAKE, OTHER THAN RAILWAY EQUIPMENT, IRON OR STEEL, OR PARTS THEREOF, N.E.C.",3714533,AUTOMOTIVE
"BRAKE SHOES OR DISC BRAKEPADS, VEHICLE WHEEL, UNLINED",3714535,AUTOMOTIVE
"PISTONS, DISC BRAKE CALIPER, AUTOMOBILE, IRONOR STEEL",3714542,AUTOMOTIVE
"BRAKE DRUM BACKS, VEHICLE, IRON OR STEEL",3714545,AUTOMOTIVE
VEHICLE WHEEL BRAKE SHOE CAMS,3714550,AUTOMOTIVE
"VEHICLE WHEEL BRAKE PARTS, N.E.C., OTHER THAN PLASTIC",3714552,AUTOMOTIVE
"DRIERS, AIR, BRAKE SYSTEM, OTHER THAN RAIL- WAY EQUIPMENT, EMPTY OR CONTAINING DESICCANTS N.E.C.ESSARY FOR OPERATION",3714560,AUTOMOTIVE
"AUTOMOBILE DRIVING OR STEERING GEAR PARTS, N.E.C.,ALUMINUM, BRASS, BRONZE OR COPPER",3714610,AUTOMOTIVE
"AUTOMOBILE DRIVING OR STEERING GEAR PARTS, N.E.C.,BABBIT METAL OR WHITE METAL ALLOY",3714615,AUTOMOTIVE
"AUTOMOBILE DRIVING GEAR OR STEERING GEAR PARTS, N.E.C., ZINC OR ZINC ALLOY",3714617,AUTOMOTIVE
"DRIVING GEAR OR STEERING GEAR PARTS, N.E.C., AUTO- MOBILE, IRON OR STEEL, INCLUDING CLUTCHES",3714620,AUTOMOTIVE
AUTOMOBILE FRONT WHEEL SUSPENSIONS,3714625,AUTOMOTIVE
AUTOMOBILE KING BOLTS OR PINS,3714630,AUTOMOTIVE
"AUTOMOBILE STEERING ARMS,STEEL, UNFINISHED",3714635,AUTOMOTIVE
"AUTOMOBILE STEERING GEAR ASSEMBLIES, WITHOUT STEERING WHEELS",3714645,AUTOMOTIVE
"STEERING WHEELS, METAL ORRUBBER OR COMPOSITION COMBINED WITH METAL",3714650,AUTOMOTIVE
"AUTOMOBILE BALL-STUDS, STEARING GEAR OR LINKAGE OR FRONT SUSPENSION, IRONOR STEEL",3714659,AUTOMOTIVE
"AUTOMOBILE BODY PARTS, SEPARATE OR COMBINED WITHEACH OTHER, VIZ. COWL TOP, HINGE PILLAR, LOWER BACK OR QUARTER OR QUARTER AND SIDE PANEL ASSEMBLIES, DASHES, INS",3714702,AUTOMOTIVE
"AUTOMOBILE LATCH OR LOCK OPERATING SYSTEMS, VACUUMTYPE OR ELECTRIC, OR PARTS",3714706,AUTOMOTIVE
"AUTOMOBILE BODY, DOOR OR VENTILATING WINDOWS, N.E.C.,METAL EDGED OR FRAMED GLASS, OTHER THAN HOUSE TRAILER",3714710,AUTOMOTIVE
"AUTOMOBILE ENGINE BONNETSOR HOODS AND FENDERS, METAL",3714711,AUTOMOTIVE
"AUTOMOBILE BODY BACK AND SIDE PANELS, SHEET STEEL,UNFINISHED",3714712,AUTOMOTIVE
"AUTOMOBILE BODY OR CURTAIN WINDOWS, METAL ORRUBBER FRAMED",3714714,AUTOMOTIVE
"BODY PANELS, AUTO, FIBRE-BOARD WITH ARTIFICIAL LEATHER COVERING",3714716,AUTOMOTIVE
"AUTOMOBILE BODY PANELS, FIBREBOARD, NOT COVERED",3714718,AUTOMOTIVE
"AUTOMOBILE BODY PARTS, N.E.C., ALUMINUM, UNFINISHED",3714720,AUTOMOTIVE
"BODY PARTS, AUTOMOBILE, SHEET IRON OR STEEL, N.E.C.,UNFINISHED, WOOD, PAINTED, OR IRON OR STEELAND WOOD COMBINED, N.E.C.",3714722,AUTOMOTIVE
"AUTOMOBILE BODY PARTS, WOODEN, IN THE WHITE OR CREOSOTED, N.E.C.",3714724,AUTOMOTIVE
"AUTO BODY SECTIONS, PLASTIC, CONSISTING OF HOODS, COWLS OR REAR DECKS COMBINED WITH FENDERS, FENDER SECTIONS OR ROOFS",3714725,AUTOMOTIVE
"AUTOMOBILE BODY TRIM MATERIAL, MIXED LOADS, WITH BINDING MATERIAL",3714726,AUTOMOTIVE
"AUTOMOBILE BODY, ENGINE OR TRANSMISSION MOUNTINGSOR SUPPORTS, IRON OR STEEL AND RUBBER COMBINED",3714728,AUTOMOTIVE
"CABS, SEAT OR SLEEPING, SEPARATE OR COMBINED, MOTOR TRUCK",3714730,AUTOMOTIVE
"AUTOMOBILE BODY OR ROOF PANELS, INSTRUMENT PANEL COVERS OR SEAT PANELS, PLASTIC",3714734,AUTOMOTIVE
"AUTOMOBILE DOORS, N.E.C., FINISHED",3714740,AUTOMOTIVE
"AUTOMOBILE DOORS, N.E.C., UNFINISHED",3714742,AUTOMOTIVE
"AUTOMOBILE VISOR OR WINDSHIELD FRAMES, IRON OR STEEL",3714750,AUTOMOTIVE
AUTOMOBILE INSTRUMENT PANEL ASSEMBLIES,3714752,AUTOMOTIVE
"VEHICLE SEAT CABS, N.E.C., OR OPERATOR GUARDS, CANOPY TYPE, N.E.C.",3714768,AUTOMOTIVE
"TAILGUARDS (BUMPER AND STEP PLATE COMBINED), FREIGHT OR PASSENGER AUTOMOBILE, STEEL",3714772,AUTOMOTIVE
"MANHOLES, TANK TRAILER ORTRUCK, ALUMINUM, CONSIST-ING OF COVERS, MOUNTING COLLARS AND FASTENING OR LOCKING RINGS",3714777,AUTOMOTIVE
"DOORS, TRUCK OR TRAILER, FREIGHT, FLAT, NOT CURVED",3714784,AUTOMOTIVE
"AUTOMOBILE WINDSHIELD FRAME PARTS, IRON OR STEEL, UNFINISHED",3714786,AUTOMOTIVE
"AUTOMOBILE TRIM, BODY, FENDER, FRONT OR REAR END, OR ROOF",3714788,AUTOMOTIVE
"AUTOMOBILE BODY PARTS, N.E.C.",3714790,AUTOMOTIVE
"AUTOMOBILE HUBS, IRON OR STEEL",3714810,AUTOMOTIVE
"WHEEL RIM EXTENSIONS OR TIRE GUARDS, AUTOMOBILE, METAL OR METAL AND RUBBER",3714815,AUTOMOTIVE
"WHEEL BANDS, FELLOES, FLANGES, RIMS, RIM CLAMPSOR WEDGES, HUB FLANGES, TIRE BASES, TIRE BEAD LOCKS OR SIDE OR LOCKING WHEEL RINGS, AUTOMOBILE, STEEL",3714830,AUTOMOTIVE
AUTOMOBILE HUB AND DRUM ASSEMBLIES,3714835,AUTOMOTIVE
AUTOMOBILE WHEEL TRIM RIMS OR RINGS,3714841,AUTOMOTIVE
"WHEELS, AUTOMOBILE, MOTORTRACTOR, N.E.C., OR MOTOR VEHICLE, N.E.C., IRON, STEELOR WOOD",3714890,AUTOMOTIVE
"WHEELS, AUTOMOBILE, MOTORTRACTOR, N.E.C., OR MOTOR VEHICLE, N.E.C., METAL, OTHER THAN IRON OR STEEL,OR METAL COMBINED WITH IRON OR STEEL",3714891,AUTOMOTIVE
"AUTOMOBILE AXLE HOUSINGS,IRON, UNFINISHED",3714913,AUTOMOTIVE
AUTOMOBILE AXLE PARTS,3714915,AUTOMOTIVE
AUTOMOBILE AXLE SHAFTS ORDRIVESHAFTS,3714917,AUTOMOTIVE
"AXLES, AUTOMOBILE OR TRAILER, WITH ATTACHMENTSOR MOVABLE PARTS",3714919,AUTOMOTIVE
"AUTOMOBILE SPRING LOAD LIFTERS OR STIFFENERS, CAST ALUMINUM",3714920,AUTOMOTIVE
"AXLES, AUTOMOBILE OR TRAILER, WITHOUT ATTACH- MENTS OR MOVABLE PARTS",3714921,AUTOMOTIVE
"AUTOMOBILE ROLL BARS, METAL",3714923,AUTOMOTIVE
"BEAMS, BOGIE OR WALKING, MOTOR VEHICLE",3714925,AUTOMOTIVE
"BODIES, TRUCK, AUTOMOBILE, MIXED LOADS WITH AUTOMOBILE TRUCK PARTS AND ACCESSORIES",3714926,AUTOMOTIVE
"AUTOMOBILE BUMPERS, N.E.C., OR BUMPER FITTINGS, N.E.C., FRONT OR REAR END PROTECTION, METAL, OR EQUIPPED WITH RUBBER STRIPS OR RUBBER END PROTECTORS",3714927,AUTOMOTIVE
"CAPS, HUB, OTHER THAN IRON OR STEEL",3714930,AUTOMOTIVE
"AXLE OR SPRING CLIPS, COUPLINGS OR STAPLES, N.E.C., VEHICLE",3714931,AUTOMOTIVE
"AUTOMOBILE DRIVESHAFTS (PROPELLER SHAFTS), WITHOUT UNIVERSAL JOINTS",3714933,AUTOMOTIVE
"AUTOMOBILE DRIVESHAFTS (PROPELLER SHAFTS), WITH UNIVERSAL JOINTS",3714934,AUTOMOTIVE
"AUTOMOBILE DISC COUPLINGS, IRON OR STEEL,WITH OR WITHOUT OTHER METAL",3714935,AUTOMOTIVE
"AUTOMOBILE BUMPER FITTINGS, IRON OR STEEL, OTHER THAN PLATED",3714938,AUTOMOTIVE
"AUTOMOBILE ENGINE BONNETSOR HOODS, N.E.C.",3714939,AUTOMOTIVE
"AUTOMOBILE PARTS, N.E.C., OTHER THAN TANKS, ZINC ORZINC ALLOY",3714940,AUTOMOTIVE
"GRILLES, AUTOMOBILE ENGINE COOLING RADIATOR, ALUMINUM, BABBITT METAL OR WHITE METAL ALLOY, IRON OR STEEL WIRE, EXPANDED METAL, OR SHEET STEEL, 16 GAUGE OR THINN",3714941,AUTOMOTIVE
"HITCHES OR COUPLERS, N.E.C.,OR PARTS THEREOF, N.E.C., NOT WHEELED, WITH OR WITHOUT STABILIZERS",3714942,AUTOMOTIVE
"AUTOMOBILE ENGINE COOLINGRADIATOR GRILLES, IRON ORSTEEL, N.E.C.",3714943,AUTOMOTIVE
"GASOLINE TANKS, MOTOR BUSOR TRUCK, SADDLE TYPE, SET UP",3714945,AUTOMOTIVE
"COUPLERS, FIFTH WHEELS ORHITCHES, OR PARTS, N.E.C., METAL, VEHICLE",3714947,AUTOMOTIVE
"AUTOMOBILE STOPS, OR BUMPERS, OTHER THAN VEHICLE FRONT OR REAR IMPACT ABSORBING BUMPERS OR PARTS, PLASTIC OR RUBBER, OTHER THAN EXPANDED",3714953,AUTOMOTIVE
"AUTOMOBILE ENGINE OR TRANSMISSION OIL MEASURING STICKS, IRON ORSTEEL",3714955,AUTOMOTIVE
"AUTOMOBILE GLASS RUN CHANNELS, DIVISION BARS OR WEATHER STRIPS, FABRICAND METAL, PLASTIC OR RUBBER",3714957,AUTOMOTIVE
"MOTOR TRUCK OR TRACTOR TRAILER COUPLERS, OR PARTS THEREOF, N.E.C., OR FREIGHT TRAILER STANDARDSOR SUPPORTS, OR PARTS THEREOF, N.E.C., IRON OR STEEL, OR IRON OR STEEL",3714959,AUTOMOTIVE
"PIPE OR TUBING, STEEL, COPPER PLATE OR TERNE PLATE, FURTHER PROCESSED THAN CUT TO LENGTH, CRANKCASE BREATHER, CRANKCASE VENTILATOR, EXHAUST, GASOLINE TANK FILLE",3714960,AUTOMOTIVE
"PNEUMATIC TIRE VALVES, ORPARTS",3714962,AUTOMOTIVE
"PARTS, MOTOR TRUCK OR TRACTOR TRAILER COUPLER, IRON OR STEEL, CAST OR FORGED, OR PLATE OR SHEETNOT THINNER THAN 12 GAUGE, IN THE ROUGH",3714963,AUTOMOTIVE
"AUTOMOBILE PLATES, CLUTCHDIAPHRAGM, STEEL",3714965,AUTOMOTIVE
"RADIATOR CORES, BRASS OR COPPER",3714968,AUTOMOTIVE
"BELTS OR STRAPS, TRANSPORTATION LOAD CONTROL (TIE DOWNS)",3714970,AUTOMOTIVE
"SHOCK ABSORBERS, OR PARTSTHEREOF, RUBBER OR RUBBERAND STEEL, AUTOMOBILE",3714975,AUTOMOTIVE
"SPRING BOLSTERS, VEHICLE",3714978,AUTOMOTIVE
"STARTING CRANKS, INTERNALCOMBUSTION ENGINE",3714980,AUTOMOTIVE
"TANKS, FUEL, INTERNAL COMBUSTION ENGINE, MOTOR VEHICLE, OTHER THAN BICYCLE, MOTORBIKE, MOTORCYCLE OR MOTORSCOOTER",3714981,AUTOMOTIVE
"TRANSMISSION MOUNTINGS, AUTOMOBILE, STEEL",3714985,AUTOMOTIVE
AUTOMOBILE TRANSMISSIONS,3714987,AUTOMOTIVE
"SAND BOXES, MOTOR VEHICLEOR TRAILER",3714989,AUTOMOTIVE
AUTOMOBILE (MOTOR VEHICLE) PARTS AND ACCESSORIES,3714990,
"AUTOMOBILE (MOTOR VEHICLE) PARTS AND ACCESSORIES, IN MIXED LOADS",3714990,AUTOMOTIVE
"AUTOMOBILE PARTS, N.E.C., ALUMINUM OR BRASS, BRONZEOR COPPER",3714991,AUTOMOTIVE
"AUTOMOBILE PARTS, N.E.C., BABBITT METAL OR WHITE METAL ALLOY",3714992,AUTOMOTIVE
"AUTOMOBILE PARTS, N.E.C., IRON OR STEEL",3714993,AUTOMOTIVE
"AUTOMOBILE PARTS, N.E.C., MAGNESIUM METAL ALLOY",3714994,AUTOMOTIVE
"AUTOMOBILE (MOTOR VEHICLE) PARTS, IN MIXED LOAD",3714995,
"AUTOMOBILE (MOTOR VEHICLE) PARTS, IN MIXED LOADS",3714995,AUTOMOTIVE
"BODIES, PASSENGER AUTOMOBILE, MIXED LOADS, WITH AUTOMOBILE BODY PARTS, PASSENGER",3714996,AUTOMOTIVE
"AUTOMOBILE PARTS, N.E.C., PLASTIC OR RUBBER, SEPARATE OR COMBINED WITHOTHER MATERIALS",3714997,AUTOMOTIVE
"BUS BODIES, AUTO, MIXED LOAD, WITH AUTO BUS PARTSOR ACCESSORIES",3714998,AUTOMOTIVE
"REVENUE MOVEMENT OF AUTO PARTS, REJECTED, MOVING WITH NONREVENUE EMPTY SHIPPING CONTAINERS OR DEVICES (RACKS, CRATES, BINS, ETC.), RETURNING REVERSE ROUTE",3714999,AUTOMOTIVE
"FREIGHT TRUCKS, TRAILERS,CARTS OR WAGONS, N.E.C.",3715116,DOMESTIC INTERMODAL
"PLATFORM TRAILER TRUCKS, OTHER THAN MOTOR, 5000 LBS OR OVER",3715125,DOMESTIC INTERMODAL
"CONTAINERS, DEMOUNTABLE TRAILER BODY OR FLEXI-VAN, WITH OR WITHOUT REMOVABLE BOGIES OR CHASSIS",3715130,DOMESTIC INTERMODAL
"COMMODITY CONTAINER, SHIPPING, CAPACITY 135 CUBIC FEET OR GREATER, SEE RULE 33, LOOSE OR PACKAGED",3715131,DOMESTIC INTERMODAL
"AIRCRAFT, MILITARY, N.E.C.",3721110,BUILDING PRODUCTS
"AIRCRAFT, COMMERCIAL, N.E.C.",3721310,BUILDING PRODUCTS
"AIRCRAFT ENGINE WIRING HARNESS, ELECTRICAL",3722113,BUILDING PRODUCTS
"INTERNAL COMBUSTION ENGINES, RADIAL CYLINDER OR JET PROPULSION TYPE",3722115,BUILDING PRODUCTS
"ENGINES, INTERNAL COMBUS-TION, RADIAL CYLINDER OR JET PROPULSION TYPE, MOUNTED ON TRAILERS OR WHEELED SHIPPING CONTAINERS",3722116,BUILDING PRODUCTS
"ENGINES, INTERNAL COMBUS-TION, RADIAL CYLINDER OR JET PROPULSION TYPE, MOUNTED ON TRAILERS OR WHEELED SHIPPING CONTAINERS, RV NE $5.00 PER LB",3722117,BUILDING PRODUCTS
"ENGINES, INTERNAL COMBUS-TION, RADIAL CYLINDER OR JET PROPULSION TYPE, OTHER THAN MOUNTED ON TRAILERS OR WHEELED SHIPPING CONTAINERS",3722118,BUILDING PRODUCTS
"ENGINES, STEAM OR INTER- NAL COMBUSTION, NOIBN/NOIMOUNTED ON TRAILERS OR WHEELED SHIPPING CONTAINERS",3722119,BUILDING PRODUCTS
"ENGINES, STEAM OR INTERNAL COMBUSTION, NOIBN/NOI, OTHER THAN MOUNTED ON TRAILERS OR WHEELED SHIPPING CONTAINERS",3722120,BUILDING PRODUCTS
"ROCKET OR MISSILE- PROPELLING UNITS (ROCKET MOTORS), OR JET THRUST (JATO) UNITS, OTHER THAN JET TYPE ENGINES, CLASS AEXPLOSIVES",3722210,BUILDING PRODUCTS
"ROCKET OR MISSILE- PROPELLING UNITS (ROCKET MOTORS), OR JET THRUST (JATO) UNITS, OTHER THAN JET TYPE ENGINES, CLASS BEXPLOSIVES",3722211,BUILDING PRODUCTS
"CYLINDERS, EMPTY, OR PARTS THEREOF, N.E.C., JET THRUST UNIT (JATO), STEEL",3722215,BUILDING PRODUCTS
"ROCKET MOTOR NOZZLE OR TAIL SHROUDS, ALUMINUM",3722220,BUILDING PRODUCTS
"MISSILES OR ROCKETS, GUIDED, W/O WARHEADS, GUIDANCE SYSTEMS, OR ELECTRONIC GUIDANCE CONTROL APPARATUS FOR INSTALLATION IN MISSILES OR MISSILE SECTIONS, MISSILE",3722221,BUILDING PRODUCTS
"ROCKET/MISSILE PROPELLINGUNITS (ROCKET MOTORS) OR JET THRUST UNITS OTHER THAN JRT TYPE ENGINES, IN PACKAGES, CLASS A OR CLASS B EXPLOSIVES",3722222,BUILDING PRODUCTS
"BOMB RACKS, AIRPLANE",3729910,BUILDING PRODUCTS
"HELICOPTER BLISTERS, BUBBLES, DOMES OR NOSES, PLASTIC OR GLASS OR WITH METAL",3729919,BUILDING PRODUCTS
"AIRCRAFT BRAKE DISCS OR DRUMS, STEEL",3729925,BUILDING PRODUCTS
"AIRPLANE BRAKES OR PARTS,NEC",3729928,BUILDING PRODUCTS
AIRCRAFT RUDDERS OR STABILIZERS,3729936,BUILDING PRODUCTS
"AIRCRAFT FLOOR PANELS OR SECTIONS, INTERCHANGEABLEOR REMOVABLE, FIBREBOARD WALLBOARD, RESIN IMPREGNATED, WITH METAL EDGES",3729939,BUILDING PRODUCTS
"FUSELAGE WITHOUT POWER, AIRCRAFT, OR FUSELAGE SECTIONS",3729940,BUILDING PRODUCTS
"AIRCRAFT SKIS, METAL",3729945,BUILDING PRODUCTS
AIRCRAFT GALLEYS OR CABINETS,3729947,BUILDING PRODUCTS
"LANDING GEARS, RETRACTABLE, OR LANDING GEAR PARTS, N.E.C., OR LANDING GEAR LEGS (STRUTS), WITH WHEELS ANDTIRES, AIRCRAFT",3729952,BUILDING PRODUCTS
"AIRCRAFT WING AILERONS, FLAPS, TIPS, LEADING EDGES, PANELS OR SECTIONS",3729970,BUILDING PRODUCTS
"AIRCRAFT DOORS, ENTRANCE OR EXIT, PERSONNEL, PASSENGER OR CARGO, INCLUDING BOMB BAY AND LANDING GEAR DOORS",3729971,BUILDING PRODUCTS
"AIRCRAFT SKINS (AIRCRAFT OUTER COVERING), METAL, FLAT, NOT BENT NOR CURVED, OTHER THAN PROCESSED ONLY TO BASIC OR FINAL DIMENSIONS OF LENGTH AND WIDTH OR DIAMET",3729974,BUILDING PRODUCTS
"AIRCRAFT SKINS (OUTER COVERING), METAL, N.E.C.",3729975,BUILDING PRODUCTS
AIRCRAFT WINGS,3729976,BUILDING PRODUCTS
"AIRCRAFT FUEL TANKS, ALUMINUM, EXTERNAL JETTISONABLE TYPE",3729980,BUILDING PRODUCTS
"AIRCRAFT PARTS, N.E.C., CLOTH AND WOOD OR METAL",3729990,BUILDING PRODUCTS
"AIRCRAFT PARTS, N.E.C., OTHER THAN CLOTH AND WOODOR METAL",3729991,BUILDING PRODUCTS
"AIRCRAFT LANDING GEARS, N.E.C.",3729992,BUILDING PRODUCTS
"LAUNCHES, SAIL BOATS OR YACHTS, WITH POWER INSTALLED, OR INBOARD MOTOR BOATS",3732110,BUILDING PRODUCTS
"BRIDGE ERECTION BOATS, SELF PROPELLED",3732111,BUILDING PRODUCTS
"WORK BOATS, SELF PROPELLED",3732112,BUILDING PRODUCTS
"OUTBOARD MOTOR BOATS, ALUMINUM, FIBRE, STEEL, WOOD OR WOOD CANVAS COVERED",3732210,BUILDING PRODUCTS
"OUTBOARD MOTOR BOATS, CANVAS, CANVAS AND WOOD, OR CANVAS, WOOD, METAL AND RUBBER",3732215,BUILDING PRODUCTS
"OUTBOARD MOTOR BOATS, MAGNESIUM",3732225,BUILDING PRODUCTS
"BARGES OR BARGE SECTIONS,FLAT TOP, OPEN DECK, STEEL",3732310,BUILDING PRODUCTS
"BRIDGE PARTS, PONTOON OR PORTABLE, WOODEN",3732410,BUILDING PRODUCTS
"MILITARY PONTOON BRIDGES,OTHER THAN FOOT",3732420,BUILDING PRODUCTS
"PONTOONS, RUBBERIZED FABRIC",3732425,BUILDING PRODUCTS
"BOATS OR RAFTS, PONTOON, OR SKIS, WITH POWER INSTALLED",3732443,BUILDING PRODUCTS
"PONTOONS, N.E.C.",3732490,BUILDING PRODUCTS
"BOAT RAILS, RAILINGS OR PULPITS, METAL, HEIGHT OFSTANCHIONS OR MOUNTING SUPPORTS EXCEEDING 12 INCHES",3732908,BUILDING PRODUCTS
"BOAT, CANOE OR LAUNCH FRAMES OR HULLS, WOOD, INTHE WHITE",3732912,BUILDING PRODUCTS
"CANOES, N.E.C.",3732918,BUILDING PRODUCTS
"CANOES, SECTIONAL",3732922,BUILDING PRODUCTS
"LAUNCHES, SAIL BOATS OR YACHTS, WITHOUT POWER",3732934,BUILDING PRODUCTS
"BOATS, PLASTIC, OTHER THAN FOAM PLASTIC",3732941,BUILDING PRODUCTS
"KAYAKS, WITH OR WITHOUT POWER INSTALLED",3732959,BUILDING PRODUCTS
"BOAT STEERING ASSEMBLIES OR OUTFITS, CONSISTING OFSTEERING WHEELS, WITH MOUNTS AND CABLE DRUMS ORPULLEYS",3732974,BUILDING PRODUCTS
"SAILBOARDS, PLASTIC, SEPARATED DOUBLE-WALL HULL CONSTRUCTION",3732980,BUILDING PRODUCTS
"BOATS, N.E.C., WITH OR WITHOUT POWER INSTALLED",3732990,BUILDING PRODUCTS
"BOATS, PLASTIC, DOUBLE- WALL MOLDED CONSTRUCTION,OTHER THAN FOAM PLASTIC, NOT EXCEEDING 8 FEET IN LENGTH",3732992,BUILDING PRODUCTS
"LOCOMOTIVES, LOCOMOTIVE TENDERS OR LOCOMOTIVES AND TENDERS COMBINED, COMPRESSED AIR, ELECTRIC,GAS, GASOLINE, OIL-ELECTRIC OR OIL-HYDRAULIC, MOVED ON OWN WHEELS,",3741110,BUILDING PRODUCTS
"LOCOMOTIVES, LOCOMOTIVE TENDERS OR LOCOMOTIVES AND TENDERS COMBINED, COMPRESSED AIR, ELECTRIC,GAS, GASOLINE, OIL-ELECTRIC, OIL-HYDRAULIC OR STEAM, NOT MOVED ON",3741115,BUILDING PRODUCTS
LOCOMOTIVE ARCH BARS,3741310,CONSTRUCTION PRODUCTS
"LOCOMOTIVE AXLES, WITHOUTBEARINGS, GEARS, KNUCKLESOR OTHER POWER ATTACHMENTS, N.E.C.",3741311,CONSTRUCTION PRODUCTS
"AXLES, LOCOMOTIVE, WITH BEARINGS, GEARS, OR OTHERPOWER ATTACHMENTS, N.E.C.",3741312,CONSTRUCTION PRODUCTS
LOCOMOTIVE BODY OR TRUCK BOLSTERS OR BUFFERS,3741313,CONSTRUCTION PRODUCTS
"LOCOMOTIVE JOURNAL BOXES,WITH ROLLER BEARINGS",3741315,CONSTRUCTION PRODUCTS
LOCOMOTIVE BRAKE SHOES ORPARTS,3741318,CONSTRUCTION PRODUCTS
LOCOMOTIVE CABS,3741322,CONSTRUCTION PRODUCTS
LOCOMOTIVE COUPLER KNUCKLES,3741325,CONSTRUCTION PRODUCTS
LOCOMOTIVE COUPLERS,3741326,CONSTRUCTION PRODUCTS
LOCOMOTIVE DRAFT GEAR OR RIGGING,3741332,CONSTRUCTION PRODUCTS
"LOCOMOTIVE FRAMES, FINISHED",3741340,CONSTRUCTION PRODUCTS
"LOCOMOTIVE FRAMES, IN THEROUGH",3741341,CONSTRUCTION PRODUCTS
"LOCOMOTIVE PILOTS, N.E.C.",3741346,CONSTRUCTION PRODUCTS
"ADJUSTERS, LOCOMOTIVE BRAKE, OTHER THAN MECHANICAL, STEEL",3741354,CONSTRUCTION PRODUCTS
"LOCOMOTIVE TRUCK FRAMES OR SIDES, STEEL",3741355,CONSTRUCTION PRODUCTS
"LOCOMOTIVE TRUCKS, WITHOUT MOTORS",3741356,CONSTRUCTION PRODUCTS
LOCOMOTIVE TRUCKS AND MOTORS,3741358,CONSTRUCTION PRODUCTS
"UNDERFRAMES, LOCOMOTIVE OR TENDER, STEEL",3741359,CONSTRUCTION PRODUCTS
"WHEELS, LOCOMOTIVE, IRON OR STEEL, LOOSE",3741360,CONSTRUCTION PRODUCTS
"LOCOMOTIVE WHEELS, IRON OR STEEL, WITH PARTS",3741361,CONSTRUCTION PRODUCTS
"WHEELS, LOCOMOTIVE, IRON OR STEEL, ATTACHED TO AXLES, WITHOUT POWER ATTACHMENTS",3741362,CONSTRUCTION PRODUCTS
"LOCOMOTIVE BRAKE BEAMS, WITH CYLINDERS ATTACHED",3741373,CONSTRUCTION PRODUCTS
"LOCOMOTIVE BRAKE BEAMS, WITHOUT CYLINDERS",3741374,CONSTRUCTION PRODUCTS
"LOCOMOTIVE SPRINGS, STEEL",3741375,CONSTRUCTION PRODUCTS
"LOCOMOTIVE SHAFTS, IRON OR STEEL",3741383,CONSTRUCTION PRODUCTS
"LOCOMOTIVE ROLLER BEARINGJOURNAL ASSEMBLIES, NEW OR RECONDITIONED",3741389,CONSTRUCTION PRODUCTS
"ARMORED CARS, RAILWAY, MOVED ON OWN WHEELS",3742110,BUILDING PRODUCTS
"RAILWAY BAGGAGE, EXPRESS OR MAIL CARS, N.E.C., MOVED ON OWN WHEELS",3742131,BUILDING PRODUCTS
"COACH CARS, N.E.C., RAILWAY,MOVED ON OWN WHEELS",3742136,BUILDING PRODUCTS
"CARS, PARLOR, SLEEPING ORDINING, RAILWAY, N.E.C., MOVED ON OWN WHEELS",3742137,BUILDING PRODUCTS
"RAILWAY CHAIR OR PASSENGER CARS, N.E.C., MOVED ON OWN WHEELS",3742190,BUILDING PRODUCTS
"RAILWAY CHAIR OR PASSENGER CARS, NOT MOVEDON OWN WHEELS, N.E.C.",3742191,BUILDING PRODUCTS
"CARS, RAILWAY FREIGHT, ARTICULATED, N.E.C.",3742205,BUILDING PRODUCTS
"CARS, RAILWAY FREIGHT, HOT METAL OR LADLE, WITH MORE THAN 4 WHEELS, MOVEDON OWN WHEELS",3742210,BUILDING PRODUCTS
"CARS, RAILWAY FREIGHT, NEW OR NEWLY ACQUIRED, OR RESTENCILED OR FOR SALE, N.E.C., MOVED ON OWN WHEELS, RAILROAD OWNED ORPRIVATELY OWNED, NON REVENUE MOVEMENT",3742211,BUILDING PRODUCTS
"NON-REVENUE MOVEMENT, CARS, RAILWAY FREIGHT, RAILROAD OWNED, NOT NEW, NOR NEWLY ACQUIRED, NOT RESTENCILED, OR NOT FOR SALE, MOVED ON OWN WHEELS, (RAILROAD MARKE",3742212,BUILDING PRODUCTS
"CARS, RAILWAY FREIGHT, NEW, OR NEWLY ACQUIRED, OR RESTENSCILED, OR FOR SALE, N.E.C., MOVED ON OWN WHEELS RAILROAD OWNED OR PRIVATELY OWNED, REVENUE MOVEMENT",3742213,BUILDING PRODUCTS
"RAILCARS, FREIGHT, NEW",3742213,
